Configurations,Start Time,Stop Time
-v txact -w 52 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:05 CET 2022, Tue Jan 18 10:12:09 CET 2022
-v txact -w 54 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:09 CET 2022, Tue Jan 18 10:12:12 CET 2022
-v txact -w 56 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:12 CET 2022, Tue Jan 18 10:12:15 CET 2022
-v txact -w 58 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:15 CET 2022, Tue Jan 18 10:12:18 CET 2022
-v txact -w 60 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:18 CET 2022, Tue Jan 18 10:12:22 CET 2022
-v txact -w 62 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:22 CET 2022, Tue Jan 18 10:12:25 CET 2022
-v txact -w 64 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:25 CET 2022, Tue Jan 18 10:12:28 CET 2022
-v txact -w 1 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:28 CET 2022, Tue Jan 18 10:12:41 CET 2022
-v txact -w 2 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:41 CET 2022, Tue Jan 18 10:12:49 CET 2022
-v txact -w 4 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:49 CET 2022, Tue Jan 18 10:12:53 CET 2022
-v txact -w 6 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:53 CET 2022, Tue Jan 18 10:12:57 CET 2022
-v txact -w 8 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:12:57 CET 2022, Tue Jan 18 10:13:01 CET 2022
-v txact -w 10 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:01 CET 2022, Tue Jan 18 10:13:05 CET 2022
-v txact -w 12 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:05 CET 2022, Tue Jan 18 10:13:08 CET 2022
-v txact -w 14 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:08 CET 2022, Tue Jan 18 10:13:11 CET 2022
-v txact -w 16 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:11 CET 2022, Tue Jan 18 10:13:14 CET 2022
-v txact -w 18 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:14 CET 2022, Tue Jan 18 10:13:18 CET 2022
-v txact -w 20 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:18 CET 2022, Tue Jan 18 10:13:21 CET 2022
-v txact -w 22 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:21 CET 2022, Tue Jan 18 10:13:24 CET 2022
-v txact -w 24 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:24 CET 2022, Tue Jan 18 10:13:27 CET 2022
-v txact -w 26 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:27 CET 2022, Tue Jan 18 10:13:31 CET 2022
-v txact -w 28 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:31 CET 2022, Tue Jan 18 10:13:34 CET 2022
-v txact -w 30 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:34 CET 2022, Tue Jan 18 10:13:37 CET 2022
-v txact -w 32 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:37 CET 2022, Tue Jan 18 10:13:41 CET 2022
-v txact -w 34 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:41 CET 2022, Tue Jan 18 10:13:44 CET 2022
-v txact -w 36 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:44 CET 2022, Tue Jan 18 10:13:47 CET 2022
-v txact -w 38 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:47 CET 2022, Tue Jan 18 10:13:50 CET 2022
-v txact -w 40 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:50 CET 2022, Tue Jan 18 10:13:54 CET 2022
-v txact -w 42 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:54 CET 2022, Tue Jan 18 10:13:57 CET 2022
-v txact -w 44 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:13:57 CET 2022, Tue Jan 18 10:14:00 CET 2022
-v txact -w 46 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:00 CET 2022, Tue Jan 18 10:14:04 CET 2022
-v txact -w 48 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:04 CET 2022, Tue Jan 18 10:14:07 CET 2022
-v txact -w 50 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:07 CET 2022, Tue Jan 18 10:14:10 CET 2022
-v txact -w 52 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:10 CET 2022, Tue Jan 18 10:14:14 CET 2022
-v txact -w 54 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:14 CET 2022, Tue Jan 18 10:14:17 CET 2022
-v txact -w 56 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:17 CET 2022, Tue Jan 18 10:14:20 CET 2022
-v txact -w 58 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:20 CET 2022, Tue Jan 18 10:14:23 CET 2022
-v txact -w 60 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:23 CET 2022, Tue Jan 18 10:14:27 CET 2022
-v txact -w 62 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:27 CET 2022, Tue Jan 18 10:14:30 CET 2022
-v txact -w 64 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:30 CET 2022, Tue Jan 18 10:14:33 CET 2022
-v txact -w 1 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:33 CET 2022, Tue Jan 18 10:14:46 CET 2022
-v txact -w 2 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:46 CET 2022, Tue Jan 18 10:14:53 CET 2022
-v txact -w 4 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:53 CET 2022, Tue Jan 18 10:14:57 CET 2022
-v txact -w 6 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:14:57 CET 2022, Tue Jan 18 10:15:01 CET 2022
-v txact -w 8 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:01 CET 2022, Tue Jan 18 10:15:05 CET 2022
-v txact -w 10 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:05 CET 2022, Tue Jan 18 10:15:08 CET 2022
-v txact -w 12 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:08 CET 2022, Tue Jan 18 10:15:12 CET 2022
-v txact -w 14 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:12 CET 2022, Tue Jan 18 10:15:15 CET 2022
-v txact -w 16 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:15 CET 2022, Tue Jan 18 10:15:18 CET 2022
-v txact -w 18 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:18 CET 2022, Tue Jan 18 10:15:22 CET 2022
-v txact -w 20 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:22 CET 2022, Tue Jan 18 10:15:25 CET 2022
-v txact -w 22 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:25 CET 2022, Tue Jan 18 10:15:28 CET 2022
-v txact -w 24 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:28 CET 2022, Tue Jan 18 10:15:31 CET 2022
-v txact -w 26 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:31 CET 2022, Tue Jan 18 10:15:35 CET 2022
-v txact -w 28 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:35 CET 2022, Tue Jan 18 10:15:38 CET 2022
-v txact -w 30 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:38 CET 2022, Tue Jan 18 10:15:41 CET 2022
-v txact -w 32 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:41 CET 2022, Tue Jan 18 10:15:45 CET 2022
-v txact -w 34 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:45 CET 2022, Tue Jan 18 10:15:48 CET 2022
-v txact -w 36 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:48 CET 2022, Tue Jan 18 10:15:51 CET 2022
-v txact -w 38 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:51 CET 2022, Tue Jan 18 10:15:54 CET 2022
-v txact -w 40 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:54 CET 2022, Tue Jan 18 10:15:58 CET 2022
-v txact -w 42 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:15:58 CET 2022, Tue Jan 18 10:16:01 CET 2022
-v txact -w 44 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:01 CET 2022, Tue Jan 18 10:16:04 CET 2022
-v txact -w 46 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:04 CET 2022, Tue Jan 18 10:16:08 CET 2022
-v txact -w 48 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:08 CET 2022, Tue Jan 18 10:16:11 CET 2022
-v txact -w 50 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:11 CET 2022, Tue Jan 18 10:16:14 CET 2022
-v txact -w 52 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:14 CET 2022, Tue Jan 18 10:16:18 CET 2022
-v txact -w 54 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:18 CET 2022, Tue Jan 18 10:16:21 CET 2022
-v txact -w 56 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:21 CET 2022, Tue Jan 18 10:16:24 CET 2022
-v txact -w 58 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:24 CET 2022, Tue Jan 18 10:16:27 CET 2022
-v txact -w 60 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:27 CET 2022, Tue Jan 18 10:16:31 CET 2022
-v txact -w 62 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:31 CET 2022, Tue Jan 18 10:16:34 CET 2022
-v txact -w 64 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:34 CET 2022, Tue Jan 18 10:16:38 CET 2022
-v txact -w 1 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:38 CET 2022, Tue Jan 18 10:16:51 CET 2022
-v txact -w 2 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:51 CET 2022, Tue Jan 18 10:16:58 CET 2022
-v txact -w 4 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:16:58 CET 2022, Tue Jan 18 10:17:02 CET 2022
-v txact -w 6 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:02 CET 2022, Tue Jan 18 10:17:06 CET 2022
-v txact -w 8 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:06 CET 2022, Tue Jan 18 10:17:10 CET 2022
-v txact -w 10 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:10 CET 2022, Tue Jan 18 10:17:13 CET 2022
-v txact -w 12 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:13 CET 2022, Tue Jan 18 10:17:17 CET 2022
-v txact -w 14 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:17 CET 2022, Tue Jan 18 10:17:20 CET 2022
-v txact -w 16 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:20 CET 2022, Tue Jan 18 10:17:23 CET 2022
-v txact -w 18 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:23 CET 2022, Tue Jan 18 10:17:27 CET 2022
-v txact -w 20 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:27 CET 2022, Tue Jan 18 10:17:30 CET 2022
-v txact -w 22 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:30 CET 2022, Tue Jan 18 10:17:33 CET 2022
-v txact -w 24 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:33 CET 2022, Tue Jan 18 10:17:36 CET 2022
-v txact -w 26 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:36 CET 2022, Tue Jan 18 10:17:40 CET 2022
-v txact -w 28 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:40 CET 2022, Tue Jan 18 10:17:43 CET 2022
-v txact -w 30 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:43 CET 2022, Tue Jan 18 10:17:46 CET 2022
-v txact -w 32 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:46 CET 2022, Tue Jan 18 10:17:49 CET 2022
-v txact -w 34 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:49 CET 2022, Tue Jan 18 10:17:53 CET 2022
-v txact -w 36 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:53 CET 2022, Tue Jan 18 10:17:56 CET 2022
-v txact -w 38 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:56 CET 2022, Tue Jan 18 10:17:59 CET 2022
-v txact -w 40 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:17:59 CET 2022, Tue Jan 18 10:18:03 CET 2022
-v txact -w 42 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:03 CET 2022, Tue Jan 18 10:18:06 CET 2022
-v txact -w 44 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:06 CET 2022, Tue Jan 18 10:18:09 CET 2022
-v txact -w 46 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:09 CET 2022, Tue Jan 18 10:18:12 CET 2022
-v txact -w 48 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:12 CET 2022, Tue Jan 18 10:18:16 CET 2022
-v txact -w 50 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:16 CET 2022, Tue Jan 18 10:18:19 CET 2022
-v txact -w 52 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:19 CET 2022, Tue Jan 18 10:18:22 CET 2022
-v txact -w 54 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:22 CET 2022, Tue Jan 18 10:18:26 CET 2022
-v txact -w 56 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:26 CET 2022, Tue Jan 18 10:18:29 CET 2022
-v txact -w 58 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:29 CET 2022, Tue Jan 18 10:18:32 CET 2022
-v txact -w 60 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:32 CET 2022, Tue Jan 18 10:18:36 CET 2022
-v txact -w 62 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:36 CET 2022, Tue Jan 18 10:18:39 CET 2022
-v txact -w 64 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:39 CET 2022, Tue Jan 18 10:18:42 CET 2022
-v txact -w 1 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:42 CET 2022, Tue Jan 18 10:18:56 CET 2022
-v txact -w 2 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:18:56 CET 2022, Tue Jan 18 10:19:03 CET 2022
-v txact -w 4 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:03 CET 2022, Tue Jan 18 10:19:08 CET 2022
-v txact -w 6 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:08 CET 2022, Tue Jan 18 10:19:12 CET 2022
-v txact -w 8 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:12 CET 2022, Tue Jan 18 10:19:16 CET 2022
-v txact -w 10 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:16 CET 2022, Tue Jan 18 10:19:19 CET 2022
-v txact -w 12 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:19 CET 2022, Tue Jan 18 10:19:22 CET 2022
-v txact -w 14 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:22 CET 2022, Tue Jan 18 10:19:26 CET 2022
-v txact -w 16 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:26 CET 2022, Tue Jan 18 10:19:29 CET 2022
-v txact -w 18 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:29 CET 2022, Tue Jan 18 10:19:32 CET 2022
-v txact -w 20 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:32 CET 2022, Tue Jan 18 10:19:35 CET 2022
-v txact -w 22 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:35 CET 2022, Tue Jan 18 10:19:39 CET 2022
-v txact -w 24 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:39 CET 2022, Tue Jan 18 10:19:42 CET 2022
-v txact -w 26 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:42 CET 2022, Tue Jan 18 10:19:45 CET 2022
-v txact -w 28 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:45 CET 2022, Tue Jan 18 10:19:49 CET 2022
-v txact -w 30 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:49 CET 2022, Tue Jan 18 10:19:52 CET 2022
-v txact -w 32 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:52 CET 2022, Tue Jan 18 10:19:55 CET 2022
-v txact -w 34 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:55 CET 2022, Tue Jan 18 10:19:58 CET 2022
-v txact -w 36 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:19:58 CET 2022, Tue Jan 18 10:20:02 CET 2022
-v txact -w 38 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:02 CET 2022, Tue Jan 18 10:20:05 CET 2022
-v txact -w 40 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:05 CET 2022, Tue Jan 18 10:20:08 CET 2022
-v txact -w 42 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:08 CET 2022, Tue Jan 18 10:20:12 CET 2022
-v txact -w 44 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:12 CET 2022, Tue Jan 18 10:20:15 CET 2022
-v txact -w 46 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:15 CET 2022, Tue Jan 18 10:20:18 CET 2022
-v txact -w 48 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:18 CET 2022, Tue Jan 18 10:20:21 CET 2022
-v txact -w 50 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:21 CET 2022, Tue Jan 18 10:20:25 CET 2022
-v txact -w 52 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:25 CET 2022, Tue Jan 18 10:20:28 CET 2022
-v txact -w 54 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:28 CET 2022, Tue Jan 18 10:20:31 CET 2022
-v txact -w 56 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:31 CET 2022, Tue Jan 18 10:20:35 CET 2022
-v txact -w 58 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:35 CET 2022, Tue Jan 18 10:20:38 CET 2022
-v txact -w 60 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:38 CET 2022, Tue Jan 18 10:20:41 CET 2022
-v txact -w 62 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:41 CET 2022, Tue Jan 18 10:20:44 CET 2022
-v txact -w 64 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:44 CET 2022, Tue Jan 18 10:20:48 CET 2022
-v txact -w 1 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:20:48 CET 2022, Tue Jan 18 10:21:01 CET 2022
-v txact -w 2 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:01 CET 2022, Tue Jan 18 10:21:08 CET 2022
-v txact -w 4 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:08 CET 2022, Tue Jan 18 10:21:13 CET 2022
-v txact -w 6 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:13 CET 2022, Tue Jan 18 10:21:17 CET 2022
-v txact -w 8 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:17 CET 2022, Tue Jan 18 10:21:20 CET 2022
-v txact -w 10 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:20 CET 2022, Tue Jan 18 10:21:24 CET 2022
-v txact -w 12 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:24 CET 2022, Tue Jan 18 10:21:27 CET 2022
-v txact -w 14 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:27 CET 2022, Tue Jan 18 10:21:30 CET 2022
-v txact -w 16 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:30 CET 2022, Tue Jan 18 10:21:34 CET 2022
-v txact -w 18 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:34 CET 2022, Tue Jan 18 10:21:37 CET 2022
-v txact -w 20 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:37 CET 2022, Tue Jan 18 10:21:40 CET 2022
-v txact -w 22 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:40 CET 2022, Tue Jan 18 10:21:44 CET 2022
-v txact -w 24 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:44 CET 2022, Tue Jan 18 10:21:47 CET 2022
-v txact -w 26 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:47 CET 2022, Tue Jan 18 10:21:50 CET 2022
-v txact -w 28 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:50 CET 2022, Tue Jan 18 10:21:53 CET 2022
-v txact -w 30 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:53 CET 2022, Tue Jan 18 10:21:57 CET 2022
-v txact -w 32 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:21:57 CET 2022, Tue Jan 18 10:22:00 CET 2022
-v txact -w 34 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:00 CET 2022, Tue Jan 18 10:22:03 CET 2022
-v txact -w 36 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:03 CET 2022, Tue Jan 18 10:22:06 CET 2022
-v txact -w 38 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:06 CET 2022, Tue Jan 18 10:22:10 CET 2022
-v txact -w 40 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:10 CET 2022, Tue Jan 18 10:22:13 CET 2022
-v txact -w 42 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:13 CET 2022, Tue Jan 18 10:22:16 CET 2022
-v txact -w 44 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:16 CET 2022, Tue Jan 18 10:22:20 CET 2022
-v txact -w 46 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:20 CET 2022, Tue Jan 18 10:22:23 CET 2022
-v txact -w 48 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:23 CET 2022, Tue Jan 18 10:22:26 CET 2022
-v txact -w 50 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:26 CET 2022, Tue Jan 18 10:22:30 CET 2022
-v txact -w 52 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:30 CET 2022, Tue Jan 18 10:22:33 CET 2022
-v txact -w 54 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:33 CET 2022, Tue Jan 18 10:22:36 CET 2022
-v txact -w 56 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:36 CET 2022, Tue Jan 18 10:22:40 CET 2022
-v txact -w 58 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:40 CET 2022, Tue Jan 18 10:22:43 CET 2022
-v txact -w 60 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:43 CET 2022, Tue Jan 18 10:22:46 CET 2022
-v txact -w 62 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:46 CET 2022, Tue Jan 18 10:22:50 CET 2022
-v txact -w 64 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:50 CET 2022, Tue Jan 18 10:22:53 CET 2022
-v txact -w 1 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:22:53 CET 2022, Tue Jan 18 10:23:06 CET 2022
-v txact -w 2 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:23:06 CET 2022, Tue Jan 18 10:23:13 CET 2022
-v txact -w 4 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:23:13 CET 2022, Tue Jan 18 10:23:18 CET 2022
-v txact -w 6 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:23:18 CET 2022, Tue Jan 18 10:23:22 CET 2022
-v txact -w 8 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:23:22 CET 2022, Tue Jan 18 10:23:26 CET 2022
-v txact -w 10 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:23:26 CET 2022, Tue Jan 18 10:23:29 CET 2022
-v txact -w 12 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:23:29 CET 2022, Tue Jan 18 10:23:32 CET 2022
-v txact -w 14 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:23:32 CET 2022, Tue Jan 18 10:23:36 CET 2022
-v txact -w 16 -s 2 -t 1000 -r 50 -n 10 -p 5, Tue Jan 18 10:23:36 CET 2022, Tue Jan 18 10:23:39 CET 2022
