Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
2762;0,2454;A AC;18.01.22 9:58:45,2;0:00:00,1;18.01.22 9:58:45,2;0,2454;A AC;0,2454;A AC;18.01.22 9:58:45,2;0,2454;A AC;Interval;18.01.22 9:58:45,3
2763;0,2135;A AC;18.01.22 9:58:45,3;0:00:01,0;18.01.22 9:58:46,0;0,2556;A AC;0,20755;A AC;18.01.22 9:58:45,5;0,1358;A AC;Unstable;18.01.22 9:58:46,3
2764;0,2283;A AC;18.01.22 9:58:46,3;0:00:01,4;18.01.22 9:58:47,1;0,2534;A AC;0,234414285714286;A AC;18.01.22 9:58:47,6;0,2245;A AC;Stable;18.01.22 9:58:47,7
2765;0,2178;A AC;18.01.22 9:58:47,7;0:00:02,5;18.01.22 9:58:48,2;0,3834;A AC;0,25348;A AC;18.01.22 9:58:48,8;0,1397;A AC;Unstable;18.01.22 9:58:50,3
2766;0,1994;A AC;18.01.22 9:58:50,3;0:00:00,1;18.01.22 9:58:50,3;0,1994;A AC;0,1994;A AC;18.01.22 9:58:50,3;0,1994;A AC;Interval;18.01.22 9:58:50,4
2767;0,2129;A AC;18.01.22 9:58:50,4;0:00:04,9;18.01.22 9:58:51,7;0,3868;A AC;0,259883673469388;A AC;18.01.22 9:58:52,2;0,1417;A AC;Unstable;18.01.22 9:58:55,3
2768;0,2322;A AC;18.01.22 9:58:55,3;0:00:00,1;18.01.22 9:58:55,3;0,2322;A AC;0,2322;A AC;18.01.22 9:58:55,3;0,2322;A AC;Interval;18.01.22 9:58:55,4
2769;0,1696;A AC;18.01.22 9:58:55,4;0:00:04,8;18.01.22 9:58:58,2;0,3845;A AC;0,239560416666667;A AC;18.01.22 9:58:58,8;0,1383;A AC;Unstable;18.01.22 9:59:00,2
2770;0,2024;A AC;18.01.22 9:59:00,2;0:00:00,1;18.01.22 9:59:00,2;0,2024;A AC;0,2024;A AC;18.01.22 9:59:00,2;0,2024;A AC;Interval;18.01.22 9:59:00,3
2771;0,2292;A AC;18.01.22 9:59:00,3;0:00:04,9;18.01.22 9:59:01,5;0,3855;A AC;0,260889795918367;A AC;18.01.22 9:59:02,1;0,1376;A AC;Unstable;18.01.22 9:59:05,2
2772;0,2493;A AC;18.01.22 9:59:05,2;0:00:00,1;18.01.22 9:59:05,2;0,2493;A AC;0,2493;A AC;18.01.22 9:59:05,2;0,2493;A AC;Interval;18.01.22 9:59:05,3
2773;0,1799;A AC;18.01.22 9:59:05,3;0:00:00,9;18.01.22 9:59:06,0;0,2532;A AC;0,206333333333333;A AC;18.01.22 9:59:05,5;0,1423;A AC;Unstable;18.01.22 9:59:06,2
2774;0,2299;A AC;18.01.22 9:59:06,2;0:00:01,5;18.01.22 9:59:07,2;0,2515;A AC;0,233966666666667;A AC;18.01.22 9:59:07,7;0,2202;A AC;Stable;18.01.22 9:59:07,8
2775;0,2074;A AC;18.01.22 9:59:07,8;0:00:01,8;18.01.22 9:59:08,3;0,3846;A AC;0,263316666666667;A AC;18.01.22 9:59:08,9;0,1363;A AC;Unstable;18.01.22 9:59:09,6
2776;0,2332;A AC;18.01.22 9:59:09,6;0:00:00,8;18.01.22 9:59:09,8;0,2456;A AC;0,2315375;A AC;18.01.22 9:59:10,3;0,2227;A AC;Interval;18.01.22 9:59:10,4
2777;0,2405;A AC;18.01.22 9:59:10,4;0:00:02,8;18.01.22 9:59:11,6;0,3838;A AC;0,251264285714286;A AC;18.01.22 9:59:12,2;0,1419;A AC;Unstable;18.01.22 9:59:13,2
2778;0,2335;A AC;18.01.22 9:59:13,2;0:00:01,4;18.01.22 9:59:13,8;0,2439;A AC;0,230678571428571;A AC;18.01.22 9:59:14,4;0,222;A AC;Stable;18.01.22 9:59:14,6
2779;0,3076;A AC;18.01.22 9:59:14,6;0:00:00,7;18.01.22 9:59:14,9;0,386;A AC;0,3493;A AC;18.01.22 9:59:15,2;0,2793;A AC;Unstable;18.01.22 9:59:15,3
2780;0,2554;A AC;18.01.22 9:59:15,3;0:00:00,1;18.01.22 9:59:15,3;0,2554;A AC;0,2554;A AC;18.01.22 9:59:15,3;0,2554;A AC;Interval;18.01.22 9:59:15,4
2781;0,1884;A AC;18.01.22 9:59:15,4;0:00:01,5;18.01.22 9:59:16,1;0,2532;A AC;0,216546666666667;A AC;18.01.22 9:59:15,6;0,1365;A AC;Unstable;18.01.22 9:59:16,9
2782;0,2251;A AC;18.01.22 9:59:16,9;0:00:01,0;18.01.22 9:59:17,3;0,2376;A AC;0,22871;A AC;18.01.22 9:59:17,7;0,2208;A AC;Stable;18.01.22 9:59:17,9
2783;0,27;A AC;18.01.22 9:59:17,9;0:00:02,0;18.01.22 9:59:18,3;0,3856;A AC;0,26207;A AC;18.01.22 9:59:18,9;0,1381;A AC;Unstable;18.01.22 9:59:19,9
2784;0,2278;A AC;18.01.22 9:59:19,9;0:00:00,4;18.01.22 9:59:20,0;0,2384;A AC;0,2308;A AC;18.01.22 9:59:20,2;0,2253;A AC;Interval;18.01.22 9:59:20,3
2785;0,2218;A AC;18.01.22 9:59:20,3;0:00:04,9;18.01.22 9:59:25,1;0,3847;A AC;0,258328571428571;A AC;18.01.22 9:59:22,2;0,139;A AC;Unstable;18.01.22 9:59:25,3
2786;0,2867;A AC;18.01.22 9:59:25,3;0:00:00,1;18.01.22 9:59:25,3;0,2867;A AC;0,2867;A AC;18.01.22 9:59:25,3;0,2867;A AC;Interval;18.01.22 9:59:25,4
2787;0,2445;A AC;18.01.22 9:59:25,4;0:00:04,5;18.01.22 9:59:28,5;0,3854;A AC;0,239866666666667;A AC;18.01.22 9:59:25,7;0,1369;A AC;Unstable;18.01.22 9:59:29,9
2788;0,2306;A AC;18.01.22 9:59:29,9;0:00:00,5;18.01.22 9:59:30,0;0,2428;A AC;0,2375;A AC;18.01.22 9:59:29,9;0,2306;A AC;Interval;18.01.22 9:59:30,4
2789;0,227;A AC;18.01.22 9:59:30,4;0:00:04,7;18.01.22 9:59:32,0;0,3867;A AC;0,251851063829787;A AC;18.01.22 9:59:32,6;0,1377;A AC;Unstable;18.01.22 9:59:35,1
2790;0,3749;A AC;18.01.22 9:59:35,1;0:00:00,2;18.01.22 9:59:35,2;0,3807;A AC;0,3778;A AC;18.01.22 9:59:35,1;0,3749;A AC;Interval;18.01.22 9:59:35,3
2791;0,3839;A AC;18.01.22 9:59:35,3;0:00:04,7;18.01.22 9:59:38,7;0,3841;A AC;0,246291489361702;A AC;18.01.22 9:59:39,3;0,1358;A AC;Unstable;18.01.22 9:59:40,0
2792;0,235;A AC;18.01.22 9:59:40,0;0:00:00,3;18.01.22 9:59:40,2;0,2486;A AC;0,239433333333333;A AC;18.01.22 9:59:40,1;0,2347;A AC;Interval;18.01.22 9:59:40,3
2793;0,2261;A AC;18.01.22 9:59:40,3;0:00:03,1;18.01.22 9:59:42,1;0,3823;A AC;0,248358064516129;A AC;18.01.22 9:59:42,7;0,1386;A AC;Unstable;18.01.22 9:59:43,5
2794;0,229;A AC;18.01.22 9:59:43,5;0:00:01,5;18.01.22 9:59:44,3;0,2515;A AC;0,23386;A AC;18.01.22 9:59:44,9;0,2211;A AC;Stable;18.01.22 9:59:45,0
2795;0,21;A AC;18.01.22 9:59:45,0;0:00:00,2;18.01.22 9:59:45,1;0,3056;A AC;0,2578;A AC;18.01.22 9:59:45,0;0,21;A AC;Unstable;18.01.22 9:59:45,2
2796;0,3593;A AC;18.01.22 9:59:45,2;0:00:00,2;18.01.22 9:59:45,3;0,3754;A AC;0,36735;A AC;18.01.22 9:59:45,2;0,3593;A AC;Interval;18.01.22 9:59:45,4
2797;0,382;A AC;18.01.22 9:59:45,4;0:00:04,5;18.01.22 9:59:48,9;0,3853;A AC;0,249297777777778;A AC;18.01.22 9:59:46,1;0,1379;A AC;Unstable;18.01.22 9:59:49,9
2798;0,2446;A AC;18.01.22 9:59:49,9;0:00:00,4;18.01.22 9:59:50,0;0,2553;A AC;0,24535;A AC;18.01.22 9:59:50,2;0,2326;A AC;Interval;18.01.22 9:59:50,3
2799;0,2395;A AC;18.01.22 9:59:50,3;0:00:03,3;18.01.22 9:59:52,2;0,3832;A AC;0,247581818181818;A AC;18.01.22 9:59:52,8;0,1378;A AC;Unstable;18.01.22 9:59:53,6
2800;0,2313;A AC;18.01.22 9:59:53,6;0:00:01,4;18.01.22 9:59:54,4;0,2523;A AC;0,235764285714286;A AC;18.01.22 9:59:54,9;0,2254;A AC;Stable;18.01.22 9:59:55,0
2801;0,2203;A AC;18.01.22 9:59:55,0;0:00:00,2;18.01.22 9:59:55,0;0,2203;A AC;0,2172;A AC;18.01.22 9:59:55,1;0,2141;A AC;Unstable;18.01.22 9:59:55,2
2802;0,3147;A AC;18.01.22 9:59:55,2;0:00:00,1;18.01.22 9:59:55,2;0,3147;A AC;0,3147;A AC;18.01.22 9:59:55,2;0,3147;A AC;Interval;18.01.22 9:59:55,3
2803;0,3644;A AC;18.01.22 9:59:55,3;0:00:01,6;18.01.22 9:59:55,6;0,3865;A AC;0,26328125;A AC;18.01.22 9:59:56,2;0,1427;A AC;Unstable;18.01.22 9:59:56,9
2804;0,2306;A AC;18.01.22 9:59:56,9;0:00:01,9;18.01.22 9:59:57,7;0,2522;A AC;0,231410526315789;A AC;18.01.22 9:59:58,1;0,2209;A AC;Stable;18.01.22 9:59:58,9
2805;0,2187;A AC;18.01.22 9:59:58,9;0:00:01,5;18.01.22 9:59:59,3;0,2201;A AC;0,2149;A AC;18.01.22 10:00:00,3;0,212;A AC;Interval;18.01.22 10:00:00,4
2806;0,2132;A AC;18.01.22 10:00:00,4;0:00:05,0;18.01.22 10:00:03,7;0,2148;A AC;0,211768;A AC;18.01.22 10:00:04,3;0,2105;A AC;Interval;18.01.22 10:00:05,4
2807;0,2121;A AC;18.01.22 10:00:05,4;0:00:03,9;18.01.22 10:00:08,7;0,2141;A AC;0,210902564102564;A AC;18.01.22 10:00:09,1;0,206;A AC;Stable;18.01.22 10:00:09,3
2808;0,1598;A AC;18.01.22 10:00:09,3;0:00:00,9;18.01.22 10:00:10,0;0,2543;A AC;0,204688888888889;A AC;18.01.22 10:00:09,4;0,1352;A AC;Unstable;18.01.22 10:00:10,2
2809;0,229;A AC;18.01.22 10:00:10,2;0:00:00,1;18.01.22 10:00:10,2;0,229;A AC;0,229;A AC;18.01.22 10:00:10,2;0,229;A AC;Interval;18.01.22 10:00:10,3
2810;0,2416;A AC;18.01.22 10:00:10,3;0:00:01,5;18.01.22 10:00:11,1;0,248;A AC;0,229833333333333;A AC;18.01.22 10:00:10,8;0,2031;A AC;Unstable;18.01.22 10:00:11,8
2811;0,2651;A AC;18.01.22 10:00:11,8;0:00:03,5;18.01.22 10:00:11,9;0,2758;A AC;0,271914285714286;A AC;18.01.22 10:00:11,8;0,2651;A AC;Interval;18.01.22 10:00:15,3
2812;0,2725;A AC;18.01.22 10:00:15,3;0:00:04,9;18.01.22 10:00:20,0;0,3475;A AC;0,262938775510204;A AC;18.01.22 10:00:16,2;0,1365;A AC;Unstable;18.01.22 10:00:20,3
2813;0,3114;A AC;18.01.22 10:00:20,3;0:00:00,1;18.01.22 10:00:20,3;0,3114;A AC;0,3114;A AC;18.01.22 10:00:20,3;0,3114;A AC;Interval;18.01.22 10:00:20,4
2814;0,2888;A AC;18.01.22 10:00:20,4;0:00:01,4;18.01.22 10:00:20,4;0,2888;A AC;0,21705;A AC;18.01.22 10:00:21,0;0,1339;A AC;Unstable;18.01.22 10:00:21,8
2815;0,2313;A AC;18.01.22 10:00:21,8;0:00:01,5;18.01.22 10:00:22,6;0,2536;A AC;0,234486666666667;A AC;18.01.22 10:00:23,2;0,2224;A AC;Stable;18.01.22 10:00:23,3
2816;0,2046;A AC;18.01.22 10:00:23,3;0:00:01,9;18.01.22 10:00:24,1;0,3801;A AC;0,297536842105263;A AC;18.01.22 10:00:25,0;0,1415;A AC;Unstable;18.01.22 10:00:25,2
2817;0,2182;A AC;18.01.22 10:00:25,2;0:00:00,1;18.01.22 10:00:25,2;0,2182;A AC;0,2182;A AC;18.01.22 10:00:25,2;0,2182;A AC;Interval;18.01.22 10:00:25,3
2818;0,2225;A AC;18.01.22 10:00:25,3;0:00:04,6;18.01.22 10:00:27,7;0,3871;A AC;0,250058695652174;A AC;18.01.22 10:00:28,4;0,1371;A AC;Unstable;18.01.22 10:00:29,9
2819;0,2313;A AC;18.01.22 10:00:29,9;0:00:00,4;18.01.22 10:00:30,0;0,249;A AC;0,240475;A AC;18.01.22 10:00:29,9;0,2313;A AC;Interval;18.01.22 10:00:30,3
2820;0,2333;A AC;18.01.22 10:00:30,3;0:00:02,3;18.01.22 10:00:31,1;0,3899;A AC;0,262704347826087;A AC;18.01.22 10:00:31,8;0,1383;A AC;Unstable;18.01.22 10:00:32,6
2821;0,2291;A AC;18.01.22 10:00:32,6;0:00:01,4;18.01.22 10:00:33,5;0,2531;A AC;0,23435;A AC;18.01.22 10:00:33,3;0,2229;A AC;Stable;18.01.22 10:00:34,1
2822;0,219;A AC;18.01.22 10:00:34,1;0:00:01,1;18.01.22 10:00:34,7;0,3904;A AC;0,308036363636364;A AC;18.01.22 10:00:35,1;0,1929;A AC;Unstable;18.01.22 10:00:35,2
2823;0,1508;A AC;18.01.22 10:00:35,2;0:00:00,2;18.01.22 10:00:35,2;0,1508;A AC;0,14565;A AC;18.01.22 10:00:35,3;0,1405;A AC;Interval;18.01.22 10:00:35,4
2824;0,1942;A AC;18.01.22 10:00:35,4;0:00:03,9;18.01.22 10:00:37,9;0,3875;A AC;0,248446153846154;A AC;18.01.22 10:00:38,6;0,1395;A AC;Unstable;18.01.22 10:00:39,3
2825;0,2322;A AC;18.01.22 10:00:39,3;0:00:01,1;18.01.22 10:00:40,2;0,2525;A AC;0,237109090909091;A AC;18.01.22 10:00:40,0;0,2227;A AC;Interval;18.01.22 10:00:40,4
2826;0,2343;A AC;18.01.22 10:00:40,4;0:00:02,2;18.01.22 10:00:41,4;0,3919;A AC;0,262663636363636;A AC;18.01.22 10:00:41,9;0,1388;A AC;Unstable;18.01.22 10:00:42,6
2827;0,2348;A AC;18.01.22 10:00:42,6;0:00:01,7;18.01.22 10:00:43,5;0,2509;A AC;0,233870588235294;A AC;18.01.22 10:00:44,1;0,2194;A AC;Stable;18.01.22 10:00:44,3
2828;0,3248;A AC;18.01.22 10:00:44,3;0:00:00,8;18.01.22 10:00:44,7;0,3896;A AC;0,328025;A AC;18.01.22 10:00:45,0;0,1851;A AC;Unstable;18.01.22 10:00:45,1
2829;0,1476;A AC;18.01.22 10:00:45,1;0:00:00,2;18.01.22 10:00:45,2;0,1588;A AC;0,1532;A AC;18.01.22 10:00:45,1;0,1476;A AC;Interval;18.01.22 10:00:45,3
2830;0,2064;A AC;18.01.22 10:00:45,3;0:00:03,8;18.01.22 10:00:47,9;0,3909;A AC;0,24941052631579;A AC;18.01.22 10:00:48,4;0,1494;A AC;Unstable;18.01.22 10:00:49,1
2831;0,2306;A AC;18.01.22 10:00:49,1;0:00:01,2;18.01.22 10:00:50,1;0,2529;A AC;0,236133333333333;A AC;18.01.22 10:00:49,7;0,2221;A AC;Interval;18.01.22 10:00:50,4
2832;0,2335;A AC;18.01.22 10:00:50,4;0:00:02,0;18.01.22 10:00:51,2;0,3896;A AC;0,26226;A AC;18.01.22 10:00:51,7;0,1482;A AC;Unstable;18.01.22 10:00:52,4
2833;0,2312;A AC;18.01.22 10:00:52,4;0:00:01,5;18.01.22 10:00:53,3;0,2506;A AC;0,233433333333333;A AC;18.01.22 10:00:53,8;0,2209;A AC;Stable;18.01.22 10:00:53,9
2834;0,209;A AC;18.01.22 10:00:53,9;0:00:01,4;18.01.22 10:00:54,4;0,3863;A AC;0,271542857142857;A AC;18.01.22 10:00:54,9;0,1438;A AC;Unstable;18.01.22 10:00:55,3
2835;0,2471;A AC;18.01.22 10:00:55,3;0:00:00,1;18.01.22 10:00:55,3;0,2471;A AC;0,2471;A AC;18.01.22 10:00:55,3;0,2471;A AC;Interval;18.01.22 10:00:55,4
2836;0,2563;A AC;18.01.22 10:00:55,4;0:00:00,2;18.01.22 10:00:55,4;0,2563;A AC;0,2515;A AC;18.01.22 10:00:55,5;0,2467;A AC;Unstable;18.01.22 10:00:55,6
2837;0,2312;A AC;18.01.22 10:00:55,6;0:00:01,5;18.01.22 10:00:56,5;0,2533;A AC;0,23552;A AC;18.01.22 10:00:57,0;0,2209;A AC;Stable;18.01.22 10:00:57,1
2838;0,2132;A AC;18.01.22 10:00:57,1;0:00:01,8;18.01.22 10:00:57,6;0,3835;A AC;0,262838888888889;A AC;18.01.22 10:00:58,1;0,1431;A AC;Unstable;18.01.22 10:00:58,9
2839;0,2309;A AC;18.01.22 10:00:58,9;0:00:01,4;18.01.22 10:00:59,7;0,2527;A AC;0,235178571428571;A AC;18.01.22 10:01:00,2;0,2239;A AC;Interval;18.01.22 10:01:00,3
2840;0,2226;A AC;18.01.22 10:01:00,3;0:00:01,8;18.01.22 10:01:00,9;0,3863;A AC;0,265433333333333;A AC;18.01.22 10:01:01,3;0,1494;A AC;Unstable;18.01.22 10:01:02,1
2841;0,2299;A AC;18.01.22 10:01:02,1;0:00:01,4;18.01.22 10:01:02,9;0,2513;A AC;0,235178571428571;A AC;18.01.22 10:01:03,4;0,2225;A AC;Stable;18.01.22 10:01:03,5
2842;0,219;A AC;18.01.22 10:01:03,5;0:00:01,6;18.01.22 10:01:04,1;0,387;A AC;0,2637625;A AC;18.01.22 10:01:04,6;0,1405;A AC;Unstable;18.01.22 10:01:05,1
2843;0,2561;A AC;18.01.22 10:01:05,1;0:00:00,2;18.01.22 10:01:05,1;0,2561;A AC;0,2538;A AC;18.01.22 10:01:05,2;0,2515;A AC;Interval;18.01.22 10:01:05,3
2844;0,234;A AC;18.01.22 10:01:05,3;0:00:01,5;18.01.22 10:01:05,5;0,2486;A AC;0,23344;A AC;18.01.22 10:01:06,1;0,2223;A AC;Stable;18.01.22 10:01:06,8
2845;0,2101;A AC;18.01.22 10:01:06,8;0:00:01,9;18.01.22 10:01:07,5;0,3904;A AC;0,265573684210526;A AC;18.01.22 10:01:08,0;0,1439;A AC;Unstable;18.01.22 10:01:08,8
2846;0,228;A AC;18.01.22 10:01:08,8;0:00:01,4;18.01.22 10:01:09,6;0,2539;A AC;0,234942857142857;A AC;18.01.22 10:01:10,1;0,2222;A AC;Stable;18.01.22 10:01:10,2
2847;0,2123;A AC;18.01.22 10:01:10,2;0:00:00,1;18.01.22 10:01:10,2;0,2123;A AC;0,2123;A AC;18.01.22 10:01:10,2;0,2123;A AC;Unstable;18.01.22 10:01:10,3
2848;0,2373;A AC;18.01.22 10:01:10,3;0:00:00,1;18.01.22 10:01:10,3;0,2373;A AC;0,2373;A AC;18.01.22 10:01:10,3;0,2373;A AC;Interval;18.01.22 10:01:10,4
2849;0,3316;A AC;18.01.22 10:01:10,4;0:00:04,9;18.01.22 10:01:14,0;0,3899;A AC;0,258163265306122;A AC;18.01.22 10:01:14,5;0,1426;A AC;Unstable;18.01.22 10:01:15,3
2850;0,2317;A AC;18.01.22 10:01:15,3;0:00:00,1;18.01.22 10:01:15,3;0,2317;A AC;0,2317;A AC;18.01.22 10:01:15,3;0,2317;A AC;Interval;18.01.22 10:01:15,4
2851;0,2494;A AC;18.01.22 10:01:15,4;0:00:04,8;18.01.22 10:01:17,3;0,3881;A AC;0,245597916666667;A AC;18.01.22 10:01:17,7;0,1479;A AC;Unstable;18.01.22 10:01:20,2
2852;0,3547;A AC;18.01.22 10:01:20,2;0:00:00,1;18.01.22 10:01:20,2;0,3547;A AC;0,3547;A AC;18.01.22 10:01:20,2;0,3547;A AC;Interval;18.01.22 10:01:20,3
2853;0,3782;A AC;18.01.22 10:01:20,3;0:00:04,4;18.01.22 10:01:23,8;0,3912;A AC;0,255654545454545;A AC;18.01.22 10:01:21,0;0,143;A AC;Unstable;18.01.22 10:01:24,8
2854;0,2477;A AC;18.01.22 10:01:24,8;0:00:00,6;18.01.22 10:01:24,9;0,2547;A AC;0,2442;A AC;18.01.22 10:01:25,1;0,2379;A AC;Interval;18.01.22 10:01:25,4
2855;0,2358;A AC;18.01.22 10:01:25,4;0:00:01,2;18.01.22 10:01:26,0;0,2542;A AC;0,234616666666667;A AC;18.01.22 10:01:26,5;0,2202;A AC;Stable;18.01.22 10:01:26,6
2856;0,2087;A AC;18.01.22 10:01:26,6;0:00:03,6;18.01.22 10:01:27,1;0,3855;A AC;0,253019444444444;A AC;18.01.22 10:01:27,6;0,1447;A AC;Unstable;18.01.22 10:01:30,2
2857;0,3737;A AC;18.01.22 10:01:30,2;0:00:00,2;18.01.22 10:01:30,3;0,3831;A AC;0,3784;A AC;18.01.22 10:01:30,2;0,3737;A AC;Interval;18.01.22 10:01:30,4
2858;0,3866;A AC;18.01.22 10:01:30,4;0:00:00,9;18.01.22 10:01:30,4;0,3866;A AC;0,243233333333333;A AC;18.01.22 10:01:30,9;0,1431;A AC;Unstable;18.01.22 10:01:31,3
2859;0,2383;A AC;18.01.22 10:01:31,3;0:00:01,0;18.01.22 10:01:31,4;0,255;A AC;0,23838;A AC;18.01.22 10:01:32,1;0,2304;A AC;Stable;18.01.22 10:01:32,3
2860;0,2238;A AC;18.01.22 10:01:32,3;0:00:02,6;18.01.22 10:01:33,6;0,3863;A AC;0,255215384615385;A AC;18.01.22 10:01:34,1;0,1442;A AC;Unstable;18.01.22 10:01:34,9
2861;0,2275;A AC;18.01.22 10:01:34,9;0:00:00,4;18.01.22 10:01:35,2;0,2352;A AC;0,227875;A AC;18.01.22 10:01:35,1;0,2235;A AC;Interval;18.01.22 10:01:35,3
2862;0,2383;A AC;18.01.22 10:01:35,3;0:00:04,7;18.01.22 10:01:36,9;0,3867;A AC;0,250572340425532;A AC;18.01.22 10:01:37,5;0,1431;A AC;Unstable;18.01.22 10:01:40,0
2863;0,3723;A AC;18.01.22 10:01:40,0;0:00:00,3;18.01.22 10:01:40,2;0,387;A AC;0,380266666666667;A AC;18.01.22 10:01:40,0;0,3723;A AC;Interval;18.01.22 10:01:40,3
2864;0,3838;A AC;18.01.22 10:01:40,3;0:00:01,2;18.01.22 10:01:40,3;0,3838;A AC;0,23735;A AC;18.01.22 10:01:40,7;0,1488;A AC;Unstable;18.01.22 10:01:41,6
2865;0,229;A AC;18.01.22 10:01:41,6;0:00:01,5;18.01.22 10:01:42,4;0,2511;A AC;0,23378;A AC;18.01.22 10:01:43,0;0,2199;A AC;Stable;18.01.22 10:01:43,1
2866;0,2112;A AC;18.01.22 10:01:43,1;0:00:01,8;18.01.22 10:01:43,6;0,3863;A AC;0,265833333333333;A AC;18.01.22 10:01:44,1;0,1428;A AC;Unstable;18.01.22 10:01:44,9
2867;0,2277;A AC;18.01.22 10:01:44,9;0:00:00,5;18.01.22 10:01:45,3;0,2456;A AC;0,23306;A AC;18.01.22 10:01:45,1;0,2194;A AC;Interval;18.01.22 10:01:45,4
2868;0,2309;A AC;18.01.22 10:01:45,4;0:00:02,8;18.01.22 10:01:46,9;0,3881;A AC;0,253996428571429;A AC;18.01.22 10:01:47,4;0,1427;A AC;Unstable;18.01.22 10:01:48,2
2869;0,229;A AC;18.01.22 10:01:48,2;0:00:01,6;18.01.22 10:01:49,7;0,2487;A AC;0,2343125;A AC;18.01.22 10:01:48,7;0,222;A AC;Stable;18.01.22 10:01:49,8
2870;0,3307;A AC;18.01.22 10:01:49,8;0:00:00,1;18.01.22 10:01:49,8;0,3307;A AC;0,3307;A AC;18.01.22 10:01:49,8;0,3307;A AC;Unstable;18.01.22 10:01:49,9
2871;0,3645;A AC;18.01.22 10:01:49,9;0:00:00,4;18.01.22 10:01:50,2;0,3833;A AC;0,3735;A AC;18.01.22 10:01:49,9;0,3645;A AC;Interval;18.01.22 10:01:50,3
2872;0,3381;A AC;18.01.22 10:01:50,3;0:00:04,9;18.01.22 10:01:53,5;0,3806;A AC;0,245332653061224;A AC;18.01.22 10:01:50,7;0,1418;A AC;Unstable;18.01.22 10:01:55,2
2873;0,2296;A AC;18.01.22 10:01:55,2;0:00:00,1;18.01.22 10:01:55,2;0,2296;A AC;0,2296;A AC;18.01.22 10:01:55,2;0,2296;A AC;Interval;18.01.22 10:01:55,3
2874;0,2287;A AC;18.01.22 10:01:55,3;0:00:02,8;18.01.22 10:01:56,8;0,3888;A AC;0,260160714285714;A AC;18.01.22 10:01:57,3;0,1437;A AC;Unstable;18.01.22 10:01:58,2
2875;0,2307;A AC;18.01.22 10:01:58,2;0:00:01,4;18.01.22 10:01:59,0;0,2542;A AC;0,235378571428571;A AC;18.01.22 10:01:59,5;0,2227;A AC;Stable;18.01.22 10:01:59,6
2876;0,2146;A AC;18.01.22 10:01:59,6;0:00:00,7;18.01.22 10:02:00,2;0,3859;A AC;0,3215;A AC;18.01.22 10:01:59,6;0,2146;A AC;Unstable;18.01.22 10:02:00,3
2877;0,3312;A AC;18.01.22 10:02:00,3;0:00:00,1;18.01.22 10:02:00,3;0,3312;A AC;0,3312;A AC;18.01.22 10:02:00,3;0,3312;A AC;Interval;18.01.22 10:02:00,4
2878;0,279;A AC;18.01.22 10:02:00,4;0:00:01,5;18.01.22 10:02:00,4;0,279;A AC;0,223313333333333;A AC;18.01.22 10:02:00,7;0,1408;A AC;Unstable;18.01.22 10:02:01,9
2879;0,2304;A AC;18.01.22 10:02:01,9;0:00:03,5;18.01.22 10:02:02,2;0,2435;A AC;0,221257142857143;A AC;18.01.22 10:02:04,4;0,2134;A AC;Interval;18.01.22 10:02:05,4
2880;0,2174;A AC;18.01.22 10:02:05,4;0:00:04,9;18.01.22 10:02:07,0;0,2188;A AC;0,213804081632653;A AC;18.01.22 10:02:09,7;0,2114;A AC;Interval;18.01.22 10:02:10,3
2881;0,2117;A AC;18.01.22 10:02:10,3;0:00:03,4;18.01.22 10:02:10,4;0,2186;A AC;0,212164705882353;A AC;18.01.22 10:02:13,1;0,2096;A AC;Stable;18.01.22 10:02:13,7
2882;0,193;A AC;18.01.22 10:02:13,7;0:00:00,9;18.01.22 10:02:14,4;0,2572;A AC;0,204566666666667;A AC;18.01.22 10:02:13,9;0,1345;A AC;Unstable;18.01.22 10:02:14,6
2883;0,235;A AC;18.01.22 10:02:14,6;0:00:00,7;18.01.22 10:02:14,8;0,2456;A AC;0,233871428571429;A AC;18.01.22 10:02:14,9;0,2257;A AC;Interval;18.01.22 10:02:15,3
2884;0,2227;A AC;18.01.22 10:02:15,3;0:00:01,0;18.01.22 10:02:15,5;0,253;A AC;0,23124;A AC;18.01.22 10:02:16,1;0,2033;A AC;Unstable;18.01.22 10:02:16,4
2885;0,2697;A AC;18.01.22 10:02:16,4;0:00:03,6;18.01.22 10:02:16,8;0,2784;A AC;0,273291666666667;A AC;18.01.22 10:02:19,9;0,2691;A AC;Stable;18.01.22 10:02:20,0
2886;0,2381;A AC;18.01.22 10:02:20,0;0:00:00,4;18.01.22 10:02:20,0;0,2381;A AC;0,22355;A AC;18.01.22 10:02:20,3;0,215;A AC;Interval;18.01.22 10:02:20,4
2887;0,2148;A AC;18.01.22 10:02:20,4;0:00:04,4;18.01.22 10:02:23,9;0,3373;A AC;0,245234090909091;A AC;18.01.22 10:02:21,3;0,133;A AC;Unstable;18.01.22 10:02:24,8
2888;0,3438;A AC;18.01.22 10:02:24,8;0:00:00,5;18.01.22 10:02:25,0;0,3505;A AC;0,3439;A AC;18.01.22 10:02:25,2;0,3336;A AC;Interval;18.01.22 10:02:25,3
2889;0,339;A AC;18.01.22 10:02:25,3;0:00:04,9;18.01.22 10:02:29,1;0,3803;A AC;0,260738775510204;A AC;18.01.22 10:02:26,0;0,1364;A AC;Unstable;18.01.22 10:02:30,2
